Classification,Position
6151,"Skilled farming worker, fishery"
6152,"Fisherman , inland waters"
6152,"Fisherman, small-fishery"
6152,Inland and Coastal Waters Fishery Workers
6153,Deep-sea Fishery Workers
6153,"Fisherman, deep - sea"
6154,Bird's Nest Collector
6154,Hunter
6154,Trapper
6210,"Farmer, subsistence farming"
6210,Subsistence Agricultural and Fishery Workers
6210,Subsistence Agricultural and Fishery Workers
7110,"Miners, Shotfirers, Stone Cutters and Carvers"
7111,Miner
7111,Miners and Quarry Workers
7111,Quarry - worker ; Quarrier
7112,Blaster
7112,Shotfirers
7113,"Carver,  stone / lettering"
7113,"Carver,  stone, hand"
7113,"Carver, marble, acid"
7113,"Cutter, stone"
7113,"Grader, stone"
7113,"Grinder, stone"
7113,"Polisher, stone, hand"
7113,"Polisher, stone, machine"
7113,"Sawyer, stone"
7113,"Stone Splitters, Cutters and Carvers"
7121,"Builder, traditional materials"
7122,"Bricklayer, construction"
7122,"Bricklayer, firebrick"
7122,Stonemasons
7122,Paviour
7122,"Stonemason , construction"
7123,"Concrete Placers, Concrete Finishers and Related Workers"
7123,"Finisher, concrete"
7123,"Reinforced iron worker, construction"
7123,"Shutterer, concrete moulding"
7124,"Boatbuilder, wood"
7124,"Builder, wooden ship"
7124,"Carpenter, construction"
7124,"Carpenter, general"
7124,Carpenters and Joiners
7124,"Joiner, woodship, aircraft, train and other vehicles"
7129,Building Frame and Related Trades Workers Not Elsewhere Classified
7129,Demolition worker
7129,Scaffolder
7131,"Roofer, composition materials"
7131,"Roofer, metal"
7131,"Roofer, tile and similar materials"
7131,Roofers
7131,"Thatcher, roof"
7132,"Floor layer, composition tile"
7132,"Floor layer, parquetry"
7132,Floor Layers and Tile Setters
7132,"Layer, marble"
7132,"Layer, tile"
7133,"Plasterer, ornamental"
7133,Plasterers
7133,Terrazzo worker
7134,Insulation Wokers
7134,"Insulation worker, acoustical"
7134,"Insulation worker, boiler and pipe"
7134,"Insulation worker, refrigeration and air-conditioning equipment"
7135,"Glazier, building"
7135,"Glazier, special glass"
7135,"Glazier, vehicle"
7135,Glaziers
7136,"Fitter, in- house building ; water supply pipe"
7136,"Fitter, outdoor"
7136,"Jointer, pipe - laying"
7136,Plumbers and Pipe Fitters
7136,"Setter, sanitary ware"
7137,Building and Related Electricians
7137,"Electrician, aircraft"
7137,"Electrician, building"
7137,"Electrician, general"
7137,"Electrician, maintenance"
7137,"Electrician, ship"
7137,"Electrician, stage and studio"
7140,"Painters, Building Structure Cleaners and Related Trades Workers"
7141,"Painter , stage scenery"
7141,"Painter, building"
7141,"Painter, steel"
7141,"Painter, structural steel and ship"
7141,Painters and Related Workers
7141,Wallpaper hanger
7142,Dipper
7142,"Painter, brush, products"
7142,"Painter, signal"
7142,"Painter, spray , products"
7142,"Painter, vehicle / automobile"
7142,Varnishers and Related Painters
7143,Building Structure Cleaners
7143,"Cleaner, building exteriors"
7143,Insects killer
7143,"Sandblaster, building exteriors"
7200,"Metal, Machinery and Related Trades Workers"
7210,"Metal Moulders, Welders, Sheet-Metal Workers, Structural-Metal Preparers, and Related Trades Workers"
7211,"Coremaker, metal, hand"
7211,Metal Moulders and Corrmakers
7211,"Moulder, metal castings"
7212,"Welder , Tig , Mig , Mag , X-ray , flux cored arc"
7212,"Welder, electric"
7212,"Welder, gas"
7212,Welders and Flamecutters
7213,"Repairer, autobody"
7213,"Repairer, metal products"
7213,Tinsmith
7213,"Sheet-metal worker, general"
7213,"Sheet-metal worker, vehicle"
7213,"Sheet-metal worker, furniture"
7213,"Sheet-metal worker, ornamental"
7213,Sheet-Metal Workers
7214,"Bender, metal sheet"
7214,"Fitter, boiler"
7214,"Loftsman, structural metal"
7214,"Markers, structural metal"
7214,"Plater, ship"
7214,"Riveter , pneumatically hammer"
7214,"Riveter, hand"
7214,"Setter, aluminium"
7214,"Shipwright, metal"
7214,Structural-Metal Preparers and Erectors
7214,"Worker, structural steel, workshop"
7215,"Rigger, hoisting equipment"
7215,"Rigger, hoisting equipment, construction"
7215,"Rigger, petroleum well drilling"
7215,"Rigger, ship"
7215,Riggers and Cable Splicers
7215,"Splicer, rope and cable"
7216,"Driver, salvage"
7216,Underwater worker
7216,Underwater Workers
7220,"Blacksmiths, Tool-Makers and Related Trades Workers"
7221,Blacksmith
7221,"Blacksmiths, Hammer-Smiths and Forging-Press Workers"
7221,"Cutter, metal"
7221,Forging-press worker
7221,Hammer-smith
7221,"Press-operator, metal forging"
7222,Gunsmith
7222,Locksmith
7222,"Maker, bullet"
7222,"Maker, die, metal"
7222,"Toolmaker, metal"
7222,Tool-Makers and Related Workers
7223,Machine-Tool Setters and Setters-Operators
7223,"Setter-operator, boring machine"
7223,"Setter-operator, drilling machine"
7223,"Setter-operator, lathe"
7223,"Setter-operator, machine tool"
7223,"Setter-operator, milling machine"
7223,"Setter-operator, planing machine"
7223,"Setter-operator, sawing machine"
7224,"Grinder, tool"
7224,"Metal Wheel-Grinders, Polishers and Tool Sharpeners"
7224,"Operator, honing machine"
7224,"Operator, polishing machine"
7224,"Operator, precision grinding machine"
7224,"Sharpener, cutting instrument"
7224,"Sharpener, saw"
7230,Machinery Mechanics and Fitters
7231,"Fitter ; Mechanic, automobile"
7231,Motor Vehicle Mechanics and Fitters
7231,"Repairer, motor vehicle"
7232,Aircraft Engine Mechanics and Fitters
7232,"Mechanic ; Repairer, aircraft engine"
7233,Agricultural-or Industrial-Machinery Mechanics and Fitters
7233,"Mechanic, agricultural machinery"
7233,"Mechanic, general machinery"
7233,"Mechanic, industrial process machinery"
7233,"Mechanic, marine engine"
7233,"Mechanic, mining machinery"
7233,"Mechanic, road construction machinery"
7233,"Mechanic, textile machinery"
7233,Oiler ; greaser
7240,Electrical and Electronic Equipment Mechanics and Fitters
7241,"Elecrical fitler , electric generator"
7241,"Electrical fitter, domestic apparatus"
7241,"Electrical fitter, electric power equipment"
7241,"Electrical fitter, elevator and related equipment"
7241,"Electrical fitter, general"
7241,"Electrical fitter, instrument"
7241,"Electrical fitter, motor vehicle"
7241,"Electrical fitter, office machine"
7241,"Electrical fitter, refrigeration and air-conditioning"
7241,"Electrical fitter, signaling equipment"
7241,Electrical Mechanics and Fitters
7242,"Electronics fitter, computer equipment"
7242,"Electronics fitter, general"
7242,"Electronics fitter, industrial equipment"
7242,"Electronics fitter, medical equipment"
7242,"Electronics fitter, office machinery"
7242,"Electronics fitter, radio and television transmitter"
7242,"Electronics fitter, telecommunication equipment"
7242,Electronics Fitters
7243,Electronics mechanic
7243,Electronics Mechanics and Servicers
7243,"Electronics repairer, audio - visual equipment"
7243,"Electronics repairer, office machine"
7243,"Erector, radio / television aerial"
7243,"Repairer, projector"
7244,"Installer, telephone and telegraph"
7244,"Repairer, telephone and telegraph"
7244,Telegraph and Telephone Installers and Servicers
7245,"Cable worker ; Jointer, cable"
7245,"Electrical Line Installers, repairers and Cable Jointers"
7245,"Line worker, electric power"
7245,"Wire worker, telephone/ telegraph"
7300,"Precision, Handicraft, Printing and Related Workers"
7310,Precision Workers in Metal and Related Workers
7311,"Maker ; Repairer, dental prosthesis"
7311,"Maker ; Repairer, medical instrument"
7311,"Maker ; Repairer, meteorological instrument"
7311,"Maker ; Repairer, orthopaedic appliance"
7311,"Maker ; Repairer, watch"
7311,Precision-instrument Makers and Repairers
7312,"Maker, musical - instrument, metalwind"
7312,"Maker, musical instrument, string"
7312,"Maker, musical instrument, woodwind"
7312,Musical-instrument Makers and Tuners
7312,"Tuner, piano"
7313,"Cutter, edge gems"
7313,"Cutter, gems"
7313,"Finisher, jewellery articles"
7313,"Grinder, diamonds"
7313,Jewellery and Precious-Metal Workers
7313,"Maker, lacquerware"
7313,"Maker, metal mould"
7313,"Maker, nickelware"
7313,"Maker, rubber die"
7313,"Maker, silver / gold leaf"
7313,"Maker, wax mould"
7313,Mounter ; Jewelly caster
7313,"Operator, bruting automachine, diamonds"
7313,"Operator, bruting machine, diamonds"
7313,"Operator, bruting machine, gems"
7313,"Operator, coating machine, metal"
7313,"Operator, metal coating, hand"
7313,"Polisher, articles"
7313,"Polisher, gems"
7313,"Repairer, jewellery"
7313,"Sawyer, diamonds"
7313,"Setter, gems"
7313,"Setter, jewellery articles"
7313,Silversmith / Goldsmith
7313,"Twister, silver / gold"
7313,Waxer
7320,"Potters, Glass-Makers and Related Trades Workers"
7321,"Abrasive Wheel Formers, Potters and Related Workers"
7321,"Caster, slip"
7321,Extruder
7321,"Jiggerer, ceramics"
7321,"Maker, ceramic mould"
7321,"Moulder, brick, hand"
7321,"Moulder, fire-brick , hand"
7321,"Moulder, tile, hand"
7321,Potter
7321,"Presser, ceramics, hand"
7321,"Presser, tile, hand"
7321,"Thrower, ceramics"
7321,"Turner , ceramics"
7322,"Bender, glass tube"
7322,"Blower, glass"
7322,"Cutter, glass"
7322,"Edge beveller, glass"
7322,"Glass-Makers, Cutters, Grinders and Finishers"
7322,"Grinder, glass"
7322,"Presser, glass, hand"
7323,"Engraver, glass"
7323,"Etcher, glass"
7323,Glass Engravers and Etchers
7324,"Dipper, ceramics, hand"
7324,"Glass, Ceramics and Related Decorative Painters"
7324,"Glazer, mirror, glass"
7324,"Maker, ground glass"
7324,"Painter, ceramics, hand"
7324,"Painter, ceramics, spray"
7324,"Painter, decorated glass"
7324,"Silverer, mirror"
7330,"Handicraft Workers in Wood, Textile, Leather and Related Materials"
7331,"Handicraft worker , bamboo article"
7331,"Handicraft worker, bamboo articles"
7331,"Handicraft worker, stone articles"
7331,"Handicraft worker, wooden articles"
7331,Handicraft Workers in Wood and Related Materials
7332,"Dyer, cloth, hand"
7332,"Dyer, textile garment , hand"
7332,"Dyer, yarn, hand"
7332,"Embroider, hand"
7332,"Handicraft worker, leather"
7332,"Handicraft Workers in Textile, Leather and Related Materials"
7332,"Knitter , hand"
7332,"Weaver, cloth, hand"
7332,"Weaver, rug, hand"
7341,Colour-seperation man
7341,Compositor
7341,"Compositors, Typesetters and Related Workers"
7341,Lay-out man
7341,"Operator, ludlow -casting machine"
7341,"Operator, photo - typesetting machine"
7341,Typesetter
7342,Stereotypeers and Electrotyper
7342,Stereotyper
7343,"Engraver , plate , letterpress"
7343,"Engraver, plate, flexography"
7343,"Engraver, plate, gravure"
7343,"Engraver, plate, intayo"
7343,"Engraver, plate, offast"
7343,"Engraver, plate, screen"
7343,Printing Engravers and Etchers
7344,"Developer, black-and-white film"
7344,"Developer, colour film"
7344,"Enlarger, photograph"
7344,Photographers and Related Workers
7345,Bookbinder
7345,Bookbinders and Related Workers
7345,"Cutter, paper"
7345,"Finisher, book"
7345,"Folder, book"
7345,"Maker, book–cover, hand"
7345,"Maker, die–cutting"
7346,"Maker, silk-screen printing"
7346,"Printer, copper-screen, textile, hand"
7346,"Printer, paper silk– screen, hand"
7346,"Silk-Screen, Block and Textile Printers"
7400,Other Craft and Related Trades Workers
7410,Food Processing and Related Trades Workers
7411,Butcher
7411,"Butchers, Fishmongers and Related Food Preparers"
7411,Fishmonger
7411,"Maker, fish–sauce"
7411,"Preserver, fishery"
7411,"Processor, fishery"
7411,"Processor, meat"
7411,"Slanghterer, industry"
7411,Slaughterer
7412,"Baker, hand"
7412,"Bakers, Pastry-Cooks and Confectionery Makers"
7412,"Maker , noodle , mung bean flour"
7412,"Maker , noodle, wheat flour"
7412,"Maker, confectionery"
7412,"Maker, noodle"
7412,"Maker, noodle , rice"
7412,"Maker, sweet rice and nut"
7412,"Maker, thai noodle"
7413,Dairy-Products Makers
7413,"Maker, butter"
7413,"Maker, cheese"
7413,"Maker, ice–cream, hand"
7414,"Fruit, Vegetable and Related Preservers"
7414,"Maker, fruit / vegetable juice"
7414,"Preserver, dried fruit / vegetable"
7414,"Preserver, pickle fruit / vegetable"
7415,Food and Beverage Testers and Graders
7415,"Grader, food"
7415,"Taster, beer"
7415,"Taster, liquor / wine"
7415,"Taster, tea / tea"
7416,"Checker, tobacco leaf"
7416,"Conditioner, tobacco leaf"
7416,"Grader, cured tobacco leaf"
7416,"Maker , cured tobacco , hand"
7416,"Maker, cigar, hand"
7416,"Maker, cigarette, hand"
